ChainID,store#,address,address2,city,state,zip,latitude,longitude,phone,hours,departments,New Store,Open Date,Comments
10,331,2152 Delaware Ave.,Marshalls Plaza,Buffalo,NY,14216,42.94267,-78.86767,716-874-8896,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,333,10500 Ulmerton Rd Ste 650,Largo Mall,Largo,FL,33770,27.89190642,-82.78294802,727-586-3617,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,334,14133 Rivergate Parkway,Rivergate Shopping Center,Charlotte (Lake Wylie),NC,28273,35.103341,-80.98888,704-588-8388,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$ACT,N,"Thursday, August 10, 2006",
10,335,105 Marketplace Dr,Mercury Plaza,Hampton,VA,23666,37.037649,-76.401463,757-825-1962,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,Y,"Thursday, March 17, 2016",Now Open!<br>
10,336,9939 Chapman Ave.,Garden Promenade,Garden Grove,CA,92840,33.78833,-117.95667,714-539-6162,"Sun: 10:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,337,4540 Princess Anne Rd Suite 129,Brenneman Farm Marketplace,Virginia Beach,VA,23462,36.80777,-76.1321,757-467-5937,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,"Thursday, March 07, 2013",
10,338,6216 Glenwood Ave. (Hwy. 70w),Pleasant Valley Promenade,Raleigh - Glenwood Ave.,NC,27612,35.854944,-78.70054007,919-783-6423,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,339,253 Commons Drive,Commons of Chicago Ridge,Chicago Ridge,IL,60415,41.70927,-87.78118,708-422-3920,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY$ACT,N,NULL,
10,340,1729 N. Congress Avenue,Catalina Shopping Centre,Boynton Beach,FL,33426,26.545,-80.09167,561-736-8401,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,341,6927 S. Lindbergh Blvd.,Marshalls Plaza,Mehlville,MO,63129,38.5116,-90.33407,314-894-8902,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT$LAY,N,NULL,
10,343,6042 Azle Ave,Lake Worth Marketplace,Lake Worth,TX,76135,32.815016,-97.416668,817-237-6702,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, March 08, 2007",
10,344,8431 Sudley Road,Manaport Plaza,Manassas,VA,20109,38.773793,-77.499295,703-330-7754,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,345,1040 Grant Road,Grant Plaza,Mountain View,CA,94040,37.37914,-122.07451,650-965-4091,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,346,7335 Mentor Avenue,Points East Plaza,Mentor,OH,44060,41.651734,-81.379299,440-953-1571,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:00pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,347,1400 East Hillside Dr,Shops at Broken Arrow,Broken Arrow,OK,74012,36.066687,-95.778264,918-355-2886,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, April 30, 2009",
10,348,87 Main St.,Redstone Plaza,Stoneham,MA,02180,42.49167,-71.10167,781-438-1520,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-9:30pm",ACT,N,NULL,
10,349,379 Stoneridge Lane,Stone Ridge Plaza,Gahanna,OH,43230,40.05317199,-82.86613405,614-475-5460,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$LAY,N,NULL,
10,350,2475 NW Federal Hwy,Pineapple Commons,Stuart,FL,34994,27.2352,-80.266025,772-232-3220,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, March 11, 2010",
10,351,2642 Holcomb Bridge Rd,East Village,Alpharetta,GA,30022,33.99948217,-84.2837177,770-643-7888,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,"Thursday, August 27, 2009",
10,352,2544 Narragansett Ave.,Brickyard Shopping Center,Chicago,IL,60707,41.929624,-87.787153,773-804-0692,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,NULL,
10,353,2625 Piedmont Road NE,Buckhead Crossing,Atlanta,GA,30324,33.82643,-84.36606,404-233-3848,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,354,1800 Clements Bridge Road,Deptford Crossing,Deptford,NJ,08096,39.83378,-75.1008,856-384-1636,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,355,34 Cambridge Street,Crossroads Shopping Center,Burlington,MA,01803,42.48397,-71.1876,781-270-5899,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,356,7795 W. Flagler Street,Mall of the Americas,Miami - W. Flagler St.,FL,33144,25.77114,-80.3224,305-267-1400,"Sun: 11:00am-7:00pm, Mon-Thu: 9:30am-9:00pm, Fri-Sat: 9:30am-9:00pm",DEL,N,NULL,
10,357,7351 S.E. 29th Street,Town Center Plaza,Midwest City,OK,73110,35.434856,-97.404747,405-732-2115,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,"Thursday, October 26, 2006",
10,358,650 Rte. 70,NULL,Brick Town,NJ,08723,40.06167,-74.14,732-920-2628,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,359,622 George Washington Hwy,Lincoln Mall,Lincoln,RI,02865,41.93719,-71.47634,401-334-3262,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat:9:30am-10:00pm",LAY$ACT,N,NULL,
10,360,533 S. Broad Street,Townline Square,Meriden,CT,06450,41.5086,-72.80741,203-238-7525,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,361,100 Bergen Town Center,Bergen Mall,Paramus,NJ,07652,40.91559,-74.05636,201-845-9293,"Sun: Closed, Mon-Thu 9:30am-9:30pm, Fri-Sat 9:30am-10:00pm",LAY,N,NULL,
10,362,1885 State Rt 57 Ste 400,Mansfield Commons,Hackettstown,NJ,07840,40.819299,-74.839729,908-684-2403,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,"Thursday, September 03, 2015",
10,363,3008 Ming Ave.,NULL,Bakersfield,CA,93307,35.34,-119.03667,661-832-7595,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,364,388 Feura Bush Road,Glenmont Shopping Center,Glenmont,NY,12077,42.601663,-73.794568,518-465-3724,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, April 19, 2007",
10,365,240 Rte 10 West,East Hanover Plaza,E. Hanover,NJ,07936,40.80667,-74.37,973-887-8986,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY$ACT,N,NULL,
10,366,3735 Union Road,Consumer Square,Cheektowaga (Buffalo),NY,14216,42.91367,-78.75417,716-685-6901,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,367,1717 Beam Ave.,Birch Run Station,Maplewood,MN,55109,45.02833,-93.01833,651-779-9564,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,368,Samoset Street,Standish Plaza,Plymouth,MA,02360,41.955,-70.68467,508-747-3586,"Sun: 900am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,369,1125 Woodruff Rd Ste 800,Greenridge Shopping Center,Greenville,SC,29607,34.83064114,-82.29823603,864-329-0474,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$ACT,N,"Thursday, November 03, 2005",
10,370,3256 Silas Creek Pkwy.,Silas Creek Crossing,Winston-Salem,NC,27103,36.07,-80.29833,336-659-0136,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,371,240 E Brannon Rd,Brannon Crossing,Nicholasville,KY,40356,37.95417,-84.5376,859-971-6500,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, March 21, 2013",
10,372,14093 SW St.,Kendall Lakes Plaza,Miami - Sw 88th St.,FL,33186,25.68548,-80.41727,305-385-7600,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,373,3303 South Glenstone Avenue,Primrose Marketplace,Springfield,MO,65804,37.15308,-93.25929,417-877-0376,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,374,256 East Sunrise Hwy.,Meadow Brook Commons,Freeport,NY,11520,40.656701,-73.572343,516-623-3687,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,375,44500 Valley Central Parkway,Powers Center,Lancaster,CA,93536,34.68833,-118.16833,661-945-8180,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,376,341 Montrose Ave.,Laurel Shopping Center,Laurel,MD,20707,39.09167,-76.85833,301-498-8948,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,377,4215 Black Horse Pike,Hamilton Mall,Mays Landing,NJ,08330,39.45,-74.6411,609-645-8267,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,378,9028 Sepulveda Boulevard,Paseo Sepulveda Shopping Center,North Hills,CA,91343,34.23421,-118.46751,818-893-8011,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,"Thursday, March 31, 2011",
10,379,720 Jefferson Road Suite 700,Market Square Shopping Center,Henrietta,NY,14623,43.084984,-77.626879,585-424-4130,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,"Thursday, September 28, 2006",
10,380,573 GAR Hwy Ste 1,RK Swansea Place,Swansea,MA,02777,41.74888,-71.20804,508-730-2533,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat:9:30am-10:00pm",LAY$ACT,N,"Thursday, July 21, 2011",
10,381,2429 West Kettlemen Lane,Sunwest Marketplace,Lodi,CA,95242,38.11782,-121.30832,209-365-0992,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,382,"3165 Alpine Avenue NE, Ste E",Alpine Summit,Grand Rapids,MI,49544,43.020412,-85.689179,616-647-2980,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT$LAY,N,NULL,
10,383,"282 New Britain Ave., Unit #18",Connecticut Commons,Plainville,CT,06062,41.673963,-72.841854,860-747-5222,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,"Thursday, April 17, 2008",
10,384,6441 Triangle Plantation Dr,Plantation Point,Raleigh,NC,27616,35.87364635,-78.58166456,919-872-1088,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, September 20, 2007",
10,385,At The Corner Of Ridge & Butler Pikes,Plymouth Square,Conshohocken (Plymouth Mtg),PA,19428,40.0942,-75.28717,610-828-7081,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,386,6101 Gateway Blvd.,Bassett Center,El Paso,TX,79925,31.78266,-106.40714,915-772-0624,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,387,9779 Jefferson Davis Highway,Cosner's Corner,Fredericksburg,VA,22408,38.22775,-77.507483,540-710-0165,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,"Thursday, October 05, 2006",
10,388,3802B South Dale Mabry Highway,Britton Plaza,Tampa,FL,33611,27.908,-82.50593,813-837-8060,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,389,91 Wagner Road,Stone Quarry Commons,Monaca,PA,15061,40.670178,-80.32071,724-770-9134,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, October 05, 2006",
10,390,3440 MC Henry Ave.,Marshalls Plaza,Modesto,CA,95350,37.69033,-120.9965,209-544-1160,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,391,1801 Ximeno Ave.,Circle Center West,Long Beach,CA,90815,33.79066,-118.13708,562-597-2070,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,392,3401 N Miami Ave Ste 130,Shoppes at Midtown,Miami,FL,33127,25.810071,-80.194861,305-576-1183,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",DEL$LAY,N,"Monday, January 15, 2007",
10,393,295 East Plumb Lane,Shoppers Square,Reno,NV,89502,39.50667,-119.80167,775-324-1200,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:00pm",ACT,N,NULL,
10,394,2040 Hamilton Place Blvd,The Shoppe's at Hamilton Place,Chattanooga,TN,37421,35.03761,-85.15628,423-296-9901,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,395,3135 Lebanon Pike,NULL,Nashville,TN,37214,36.18218,-86.63863,615-902-9792,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,396,635 Bay Avenue,Seacourt Pavilion,Toms River,NJ,08753,39.98057,-74.17889,732-505-8772,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,397,700 Gallery Blvd Ste D&E,Scarborough Gallery,Scarborough,ME,04074,43.623413,-70.340924,207-883-0252,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",HOM,Y,"Thursday, March 10, 2016",Now Open!<br>
10,398,6452 Lake Worth Drive,Plaza West,Lake Worth,FL,33467,26.62,-80.14667,561-642-7455,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,399,500 N. University Drive,Pembroke Commons,Pembroke Pines,FL,33024,26.01233,-80.25083,954-436-7401,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,400,204 Vintage Way,Vintage Oaks Shopping Center,Novato,CA,94947,38.09333,-122.555,415-892-7322,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,402,405 Main St,Ansonia Shopping Center,Ansonia,CT,06401,41.33908,-73.07861,203-736-9201,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, May 18, 2006",
10,403,425 Barrett Parkway N.W.,Town Center Plaza,Kennesaw,GA,30144,34.0113,-84.56315,770-424-2064,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY$ACT,N,NULL,
10,404,13619  South Dixie Highway,Colonial Palms Shopping Center,Miami - S. Dixie Hgwy,FL,33129,25.64183,-80.33267,305-253-3962,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
10,405,20515 Biscayne Blvd.,Promenade Shops,Aventura,FL,33180,25.95667,-80.14833,305-937-2525,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$HOM$LAY,N,NULL,
10,406,8700 Mills Dr,Town & Country Shopping Ctr.,Miami - Sw 117th Ave.,FL,33183,25.68772,-80.38615,305-279-6579,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,NULL,
10,407,"801 S. University Drive, #200",The Fountains Shopping Center,Plantation,FL,33324,26.12167,-80.25,954-476-0505,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$LAY,N,NULL,
10,408,1980 3rd St South,Pablo Plaza,Jacksonville Beach,FL,32250,30.269749,-81.389732,904-242-2484,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Thursday, August 14, 2008",
10,409,1431 Route 300,Newburgh Towne Center,Newburgh,NY,12550,41.52181,-74.07139,845-566-4750,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,410,20 Frenchtown Road,Hunts River Commons,N. Kingstown,RI,02852,41.63167,-71.46833,401-884-7850,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat:9:30am-10:00pm",,N,NULL,
10,412,1412 Greenbrier Pkwy,Greenbriar Crossings,Chesapeake,VA,23320,36.77594,-76.23272,757-366-0065,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,414,8170 Mira Mesa Blvd,Mira Mesa Mall,San Diego,CA,92126,32.91343,-117.14387,858-831-9261,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,415,Corner Of Rtes. 46 And 202,Morris Hills Shopping Center,Parsippany,NJ,07054,40.8698,-74.42257,973-299-1242,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,416,11421 Fountains Drive,The Fountains at Arbor Lakes,Maple Grove,MN,55311,45.092042,-93.42912,763-488-9960,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,"Thursday, September 14, 2006",
10,417,440 Crossroads Blvd.,Crossroads Plaza,Cary,NC,27511,35.76188,-78.7362,919-233-0395,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,418,2481 Naglee Road,Tracy Pavillion,Tracy,CA,95304,37.75317,-121.46719,209-833-5006,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,419,7323 West Colonial Drive,Highland Lakes Center,West Orlando,FL,32818,28.55313,-81.48313,407-294-1136,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,420,730 Sand Lake Road,The Terrace at Florida Mall,Orlando,FL,32809,28.45,-81.4,407-240-9591,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,421,1835 Ventura Boulevard,The Market Place,Oxnard,CA,93030,34.22612,-119.15539,805-485-6838,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,422,2750 Carl T. Jones Drive,Valley Bend at Jones Farm,Huntsville,AL,35802,34.67244,-86.53967,256-881-8131,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,423,7954 Brewerton Rd,Widewaters Commons,Cicero,NY,13039,43.15548091,-76.1226368,315-699-9182,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",ACT,N,"Thursday, August 07, 2008",
10,424,12641 Ocean Gateway,White Marlin Mall,Ocean City,MD,21842,38.33807,-75.11053,410-213-7905,"Sun: 9:00am-8:00pm, Mon-Thu: 9:30am-9:00pm, Fri-Sat: 9:00am-10:00pm",,N,NULL,
10,425,11031 Southern Blvd.,NULL,Royal Palm Beach,FL,33411,26.68099,-80.21937,561-790-1044,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$LAY,N,"Thursday, October 26, 2006",
10,426,1425 W Bay Area Blvd.,Baybrook Square Shopping Center,Webster,TX,77598,29.536787,-95.14737,281-557-2816,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
10,427,655 Broadway,NULL,Saugus,MA,01906,42.47943,-71.023544,781-233-0266,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-9:30pm",ACT,N,NULL,
10,428,7700 F.M. 1960 West,Commons Center,Houston - Willowbrook,TX,77040,29.96167,-95.54833,281-955-8381,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,429,3200 N Federal Highway,Coral Ridge Mall,Ft. Lauderdale,FL,33306,26.16667,-80.11667,954-561-5568,"Sun: 11:00am-6:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",ACT,N,NULL,
10,430,25 Storey Avenue,Market Basket Plaza,Newburyport,MA,01950,42.82117,-70.903,978-462-8821,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,431,1205 N.E. 163rd St.,163rd Street Mall,Miami - 163rd St.,FL,33162,25.925,-80.17667,305-354-2018,"Sun: 12:00am-6:00pm, Mon-Thu: 10:00am-9:00pm, Fri-Sat: 10:00am-9:00pm",LAY,N,NULL,
10,432,355 University Drive,University Crossing,Granger,IN,46530,41.720209,-86.1752,574-243-5460,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,433,11239 Ventura Boulevard,Studio City Plaza,Studio City,CA,91604,34.14196,-118.37151,818-753-1301,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
10,435,1381 E Ridge Road,Ridge Goodman Plaza,Irondequoit (Rochester),NY,14621,43.19845,-77.58001,585-266-2810,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,436,540 Shaw Ave.,NULL,Clovis,CA,93612,36.80667,-119.7,559-298-1296,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,437,1245 Marina Boulevard,Marina Square,San Leandro,CA,94577,37.71167,-122.16667,510-483-8547,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,438,3999 Austelle Road,Brookwood Square,Cobb County,GA,30126,33.85412,-84.60287,770-948-7276,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,439,3401 Raleigh Rd Pkwy Bldg 2B,Heritage Crossing,Wilson,NC,27896,35.742905,-77.965348,252-293-1260,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, September 14, 2006",
10,440,Route 202 / 31 & Reaville Ave,Flemington Circle Shopping Center,Flemington,NJ,08822,40.50455,-74.84871,908-237-4511,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,441,28 N.W. Blvd.,West Side Plaza,Nashua,NH,03063,42.80027219,-71.54128936,603-889-7123,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-9:30pm",,N,NULL,
10,443,3 Hampton House Rd. (Rte. 206 N),Sussex County Mall,Newton,NJ,07860,41.06807,-74.74666,973-579-3177,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,444,499 Broadway,Birchwood Plaza,Jericho,NY,11753,40.79067,-73.53633,516-433-8553,"Sun: 9:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",DEL$ACT,N,NULL,
10,445,32 Lyman Street,Westboro Plaza,Westborough,MA,01581,42.28446,-71.60921,508-366-6361,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,447,1413 Boston Post Road,Milford Crossing,Milford,CT,06460,41.23167,-73.04167,203-878-2382,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
